,scores0,scores1
4150,97.751,85.311
4151,97.025,84.997
4152,96.692,85.275
4153,96.545,85.732
4154,96.449,85.963
4155,96.493,85.928
4156,96.3,85.586
4157,95.277,85.546
4158,95.339,85.408
4159,95.083,85.804
4160,94.254,85.244
4161,94.602,85.45
4162,95.274,85.359
4163,95.316,85.818
4164,95.714,85.258
4165,96.138,85.312
4166,96.202,84.954
4167,95.154,84.88
4168,94.953,84.922
4169,95.561,85.235
4170,95.814,85.829
4171,96.129,86.592
4172,96.304,86.755
4173,96.558,86.477
4174,95.38,87.111
4175,95.297,86.705
4176,95.412,86.734
4177,95.992,86.693
4178,95.781,86.764
4179,96.198,86.345
4180,96.911,86.275
4181,97.205,86.096
4182,96.769,86.793
4183,96.678,86.741
4184,97.043,87.19
4185,97.431,87.315
4186,97.846,86.97
4187,98.524,87.347
4188,98.374,86.983
4189,97.907,86.74
4190,98.13,86.076
4191,97.621,85.859
4192,97.664,86.188
4193,97.683,86.494
4194,97.895,86.427
4195,98.747,86.574
4196,98.773,86.601
4197,98.596,86.4
4198,99.284,86.135
4199,99.897,85.785
4200,99.599,85.616
4201,99.418,85.763
4202,99.646,85.855
4203,100.049,85.499
4204,99.715,85.539
4205,99.846,85.261
4206,100.173,85.28
4207,100.053,84.831
4208,100.215,84.588
4209,99.619,84.701
4210,99.195,85.131
4211,99.127,85.055
4212,99.364,85.15
4213,98.61,84.792
4214,98.523,85.084
4215,98.807,85.583
4216,98.566,85.786
4217,98.23,85.728
4218,98.206,85.728
4219,98.062,85.574
4220,98.297,85.866
4221,98.573,85.692
4222,98.799,86.317
4223,99.422,86.847
4224,98.931,87.009
4225,98.616,87.153
4226,98.611,87.769
4227,97.605,87.668
4228,97.926,87.238
4229,98.514,87.518
4230,98.698,87.835
4231,98.593,87.93
4232,98.451,87.821
4233,98.802,87.636
4234,99.619,86.93
4235,99.235,86.721
4236,98.903,87.091
4237,98.412,87.313
4238,98.772,87.337
4239,98.006,87.636
4240,98.185,87.394
4241,97.483,87.543
4242,98.129,88.215
4243,97.546,88.113
4244,97.169,88.511
4245,97.197,88.256
4246,97.114,88.058
4247,96.619,88.138
4248,96.795,88.304
4249,97.091,88.399
4250,97.161,88.502
4251,96.937,88.597
4252,97.537,88.393
4253,97.074,88.766
4254,96.857,88.693
4255,96.476,88.731
4256,96.001,88.641
4257,95.297,88.694
4258,95.239,88.561
4259,93.998,88.832
4260,92.976,88.712
4261,92.808,88.711
4262,92.597,88.999
4263,92.775,89.06
4264,93.379,89.042
4265,93.484,89.179
4266,92.785,88.901
4267,92.778,88.748
4268,92.53,89.16
4269,91.684,89.231
4270,92.183,89.013
4271,91.987,89.388
4272,91.941,89.168
4273,91.469,88.778
4274,91.381,88.979
4275,91.057,88.708
4276,91.409,87.915
4277,91.36,88.58
4278,91.064,88.641
4279,91.097,88.799
4280,91.31,88.814
4281,91.895,88.629
4282,91.932,87.699
4283,92.322,87.173
4284,92.962,87.458
4285,92.897,87.63
4286,93.055,87.749
4287,94.055,87.639
4288,94.349,87.908
4289,94.225,87.762
4290,94.068,87.942
4291,94.353,87.91
4292,94.042,87.944
4293,94.017,87.978
4294,93.86,87.837
4295,93.465,88.046
4296,94.1,88.538
4297,94.326,88.424
4298,95.179,88.325
4299,95.463,88.443
4300,95.919,88.376
4301,96.285,88.843
4302,96.811,89.35
4303,97.592,89.212
4304,97.576,89.111
4305,97.792,88.891
4306,98.292,89.024
4307,97.963,89.441
4308,98.205,89.379
4309,98.575,88.973
4310,99.051,88.453
4311,99.397,87.856
4312,99.384,88.164
4313,99.074,87.745
4314,99.334,88.254
4315,100.058,88.533
4316,98.98,88.966
4317,98.909,89.464
4318,99.163,89.116
4319,99.433,89.255
4320,99.79,89.111
4321,99.798,88.873
4322,99.536,88.869
4323,97.925,88.438
4324,97.786,88.894
4325,98.332,87.898
4326,99.1,88.001
4327,99.994,88.088
4328,99.834,88.029
4329,99.671,88.092
4330,99.469,87.557
4331,99.622,87.498
4332,99.596,87.044
4333,98.932,86.605
4334,98.755,86.8
4335,97.781,87.324
4336,97.389,87.127
4337,98.045,87.394
4338,98.177,87.707
4339,97.326,88.133
4340,97.641,88.993
4341,97.783,88.773
4342,97.733,88.788
4343,97.892,88.735
4344,98.023,88.582
4345,97.469,88.965
4346,97.518,89.199
4347,97.58,88.866
4348,97.209,89.296
4349,97.701,89.08
4350,96.457,89.092
4351,96.401,88.799
4352,96.779,88.457
4353,96.582,88.993
4354,96.255,89.695
4355,96.554,89.95
4356,96.477,89.437
4357,96.616,89.674
4358,96.781,89.896
4359,97.281,89.212
4360,97.951,89.227
4361,98.578,89.579
4362,98.076,89.232
4363,97.395,89.158
4364,97.392,89.345
4365,97.465,88.871
4366,97.276,87.994
4367,97.696,87.999
4368,97.8,88.877
4369,97.008,89.388
4370,96.317,89.332
4371,96.662,89.437
4372,97.177,90.033
4373,97.473,90.297
4374,96.949,90.69
4375,97.065,90.466
4376,96.995,90.556
4377,96.746,90.99
4378,96.902,90.636
4379,97.323,90.791
4380,96.541,90.991
4381,95.145,91.091
4382,94.815,91.38
4383,94.402,91.862
4384,94.225,91.704
4385,95.106,91.094
4386,94.511,90.768
4387,94.802,90.944
4388,94.726,91.08
4389,95.03,91.678
4390,94.461,91.797
4391,94.402,92.193
4392,94.208,92.63
4393,94.403,92.973
4394,94.828,93.2
4395,95.03,93.147
4396,95.672,92.641
4397,95.465,92.582
4398,96.065,92.37
4399,96.29,92.074
4400,95.433,92.736
4401,95.769,92.768
4402,95.728,92.511
4403,96.278,92.736
4404,96.614,92.57
4405,97.018,92.468
4406,96.416,91.523
4407,96.185,91.811
4408,96.373,91.471
4409,95.383,91.784
4410,95.398,91.402
4411,96.117,91.255
4412,96.536,90.476
4413,96.736,90.777
4414,97.291,90.496
4415,97.264,90.527
4416,97.849,90.733
4417,98.093,90.961
4418,98.385,91.344
4419,98.61,92.076
4420,98.941,91.603
4421,98.656,90.969
4422,98.271,91.621
4423,98.542,91.891
4424,98.991,91.609
4425,99.441,91.704
4426,99.76,92.274
4427,99.534,92.599
4428,99.085,92.898
4429,99.189,92.791
4430,98.209,92.159
4431,98.075,91.848
4432,98.125,91.373
4433,97.571,91.245
4434,98.046,91.123
4435,97.917,90.931
4436,98.07,91.364
4437,97.355,91.322
4438,97.355,91.548
4439,97.807,91.384
4440,97.106,91.132
4441,96.804,91.521
4442,97.427,91.213
4443,97.37,91.315
4444,97.5,90.963
4445,98.005,91.209
4446,98.76,91.416
4447,98.549,91.31
4448,98.799,91.197
4449,98.37,90.481
4450,99.098,90.901
4451,99.372,90.92
4452,98.957,90.901
4453,98.602,90.678
4454,98.821,90.704
4455,98.533,90.676
4456,97.575,90.755
4457,97.66,90.603
4458,97.875,90.166
4459,97.559,90.315
4460,97.592,90.257
4461,98.419,90.786
4462,99.061,91.252
4463,98.96,91.269
4464,99.28,91.19
4465,99.214,91.609
4466,99.239,92.145
4467,98.598,92.477
4468,98.915,93.097
4469,98.66,92.516
4470,98.457,92.884
4471,98.986,93.088
4472,99.631,93.093
4473,99.884,93.787
4474,99.692,94.299
4475,99.429,93.593
4476,100.046,93.699
4477,100.416,93.62
4478,100.306,92.917
4479,100.578,93.083
4480,100.283,93.214
4481,100.55,93.094
4482,100.891,92.718
4483,100.239,92.777
4484,100.456,92.376
4485,99.662,92.377
4486,99.939,92.205
4487,99.788,92.148
4488,100.304,91.982
4489,99.519,91.795
4490,99.718,92.182
4491,99.637,92.996
4492,99.584,92.334
4493,99.379,92.445
4494,99.379,91.649
4495,98.917,92.348
4496,99.173,91.406
4497,99.215,91.235
4498,99.493,91.053
4499,99.941,91.126
4500,99.38,91.278
4501,99.555,91.421
4502,99.283,90.723
4503,99.32,90.824
4504,98.881,90.863
4505,99.032,91.238
4506,99.44,91.68
4507,99.317,91.073
4508,99.705,91.269
4509,100.171,91.342
4510,100.431,91.461
4511,100.354,90.153
4512,100.113,90.81
4513,99.045,90.832
4514,99.118,90.396
4515,98.706,90.049
4516,98.879,89.878
4517,98.569,89.881
4518,98.784,89.918
4519,99.017,90.292
4520,98.746,90.635
4521,98.809,90.453
4522,98.699,90.211
4523,98.86,90.004
4524,98.844,90.065
4525,99.061,89.214
4526,98.132,89.565
4527,98.161,89.861
4528,98.597,89.787
4529,97.383,89.734
4530,97.948,89.858
4531,97.65,89.44
4532,97.968,89.835
4533,97.379,89.082
4534,97.575,89.245
4535,98.008,89.014
4536,97.179,89.155
4537,97.41,89.055
4538,96.966,89.159
4539,97.212,89.603
4540,97.532,90.169
4541,97.868,90.322
4542,97.919,90.566
4543,97.813,90.621
4544,97.949,90.069
4545,97.399,90.511
4546,97.259,90.743
4547,96.287,90.652
4548,96.313,90.931
4549,96.396,91.057
4550,96.01,91.04
4551,96.424,90.886
4552,97.015,90.149
4553,97.17,90.423
4554,96.924,90.758
4555,96.082,90.851
4556,95.795,91.094
4557,95.448,90.559
4558,95.33,90.628
4559,95.387,90.889
4560,95.61,90.94
4561,95.395,91.028
4562,96.057,91.256
4563,96.132,90.441
4564,95.928,90.535
4565,95.952,90.53
4566,95.498,90.116
4567,95.944,90.726
4568,95.891,90.747
4569,96.143,90.3
4570,95.971,89.918
4571,96.061,89.848
4572,95.89,90.376
4573,96.314,90.463
4574,95.496,89.982
4575,95.883,90.483
4576,95.474,90.378
4577,95.547,90.577
4578,95.001,90.592
4579,95.165,90.723
4580,94.727,91.429
4581,94.524,92.252
4582,94.173,92.399
4583,94.208,93.117
4584,94.677,93.608
4585,95.109,93.756
4586,96.109,94.323
4587,97.109,94.656
4588,97.233,94.478
4589,97.738,95.066
4590,98.374,95.384
4591,98.356,96.047
4592,97.905,96.224
4593,98.625,95.999
4594,98.243,95.718
4595,98.286,96.391
4596,98.421,95.743
4597,98.18,95.127
4598,98.538,94.888
4599,98.674,94.944
4600,99.022,95.216
4601,98.502,95.005
4602,99.052,95.219
4603,99.173,94.859
4604,99.726,93.385
4605,99.688,93.596
4606,99.72,93.272
4607,99.727,93.686
4608,99.928,93.957
4609,100.176,93.804
4610,100.641,93.944
4611,100.681,93.477
4612,100.088,93.198
4613,100.144,92.711
4614,99.661,92.591
4615,99.577,93.065
4616,99.464,93.099
4617,99.575,93.707
4618,99.645,93.626
4619,99.879,94.24
4620,100.113,93.967
4621,99.266,94.164
4622,99.483,93.781
4623,100.319,93.424
4624,100.815,93.032
4625,100.696,92.883
4626,100.71,92.413
4627,101.079,92.449
4628,101.432,92.728
4629,101.298,92.385
4630,100.393,92.22
4631,98.734,91.948
4632,99.268,92.219
4633,99.148,92.685
4634,99.304,92.565
4635,99.467,92.771
4636,98.473,92.305
4637,99.087,91.135
4638,99.156,91.246
4639,99.277,91.539
4640,98.548,91.625
4641,99.126,91.97
4642,99.637,91.631
4643,99.412,91.746
4644,98.741,91.95
4645,99.56,92.316
4646,99.495,91.702
4647,98.997,92.187
4648,98.63,92.16
4649,98.804,92.189
4650,98.37,92.857
4651,97.743,93.269
4652,97.49,93.835
4653,97.221,93.977
4654,97.509,94.346
4655,97.518,94.857
4656,97.913,94.395
4657,98.058,94.272
4658,98.307,93.465
4659,98.487,93.231
4660,97.734,93.662
4661,98.026,93.894
4662,98.354,93.979
4663,98.784,93.545
4664,99.42,94.066
4665,99.308,93.548
4666,99.66,93.582
4667,98.947,93.49
4668,98.79,93.369
4669,98.294,92.825
4670,98.713,92.771
4671,99.431,92.99
4672,99.489,93.265
4673,99.828,92.839
4674,100.08,92.522
4675,99.78,92.99
4676,100.35,92.665
4677,100.298,92.798
4678,99.846,93.202
4679,100.096,92.556
4680,100.065,92.448
4681,99.415,92.097
4682,98.884,92.367
4683,98.315,92.981
4684,98.494,93.027
4685,98.296,92.888
4686,97.454,93.425
4687,98.129,93.54
4688,97.584,93.746
4689,96.405,94.14
4690,95.365,94.642
4691,95.722,94.565
4692,95.916,94.591
4693,95.493,95.198
4694,94.812,95.893
4695,95.131,96.29
4696,95.656,96.158
4697,95.9,96.206
4698,94.822,96.192
4699,95.388,95.992
4700,95.59,96.293
4701,94.948,96.232
4702,95.335,96.273
4703,95.142,96.225
4704,95.279,96.263
4705,95.447,96.349
4706,95.057,96.559
4707,95.748,96.288
4708,94.861,95.651
4709,95.746,95.663
4710,95.883,94.871
4711,96.154,95.403
4712,96.074,95.623
4713,95.655,93.669
4714,95.773,93.991
4715,95.949,94.241
4716,95.967,94.026
4717,96.403,94.322
4718,96.634,94.006
4719,97.043,94.345
4720,96.989,94.662
4721,97.007,94.537
4722,96.563,94.93
4723,97.159,94.498
4724,96.578,95.261
4725,96.964,94.512
4726,97.294,94.251
4727,96.852,94.517
4728,96.743,93.163
4729,96.369,92.748
4730,96.756,92.437
4731,96.53,92.7
4732,96.967,92.306
4733,97.31,92.348
4734,97.482,91.888
4735,97.051,91.895
4736,96.804,92.167
4737,96.85,91.851
4738,97.203,91.671
4739,97.181,91.392
4740,97.543,91.376
4741,98.11,91.129
4742,97.88,91.736
4743,98.737,91.534
4744,99.213,91.706
4745,99.219,91.119
4746,100.021,91.529
4747,99.907,91.558
4748,100.2,91.333
4749,99.53,91.7
4750,99.439,92.204
4751,99.38,92.377
4752,99.118,92.127
4753,99.374,92.336
4754,99.559,92.153
4755,99.662,92.205
4756,99.207,92.144
4757,98.96,92.082
4758,99.202,91.773
4759,99.399,91.926
4760,99.179,92.783
4761,99.274,92.621
4762,99.404,93.016
4763,99.851,93.581
4764,99.994,93.237
4765,100.231,93.441
4766,100.242,93.785
4767,99.816,94.102
4768,100.07,94.397
4769,99.992,95.012
4770,100.691,94.973
4771,100.875,94.954
4772,100.363,95.189
4773,99.438,95.158
4774,99.037,95.746
4775,98.22,95.89
4776,98.553,95.425
4777,98.823,94.768
4778,99.506,94.637
4779,99.636,94.579
4780,99.309,94.904
4781,99.411,95.105
4782,99.223,95.48
4783,99.582,95.231
4784,99.586,94.763
4785,99.205,94.623
4786,98.651,94.344
4787,99.222,94.849
4788,99.9,95.18
4789,100.138,95.25
4790,100.329,95.329
4791,100.615,95.313
4792,101.234,94.576
4793,100.545,94.942
4794,100.581,94.473
4795,99.847,93.62
4796,99.16,93.49
4797,98.779,92.312
4798,98.623,92.195
4799,97.663,91.98
4800,97.782,92.655
4801,97.908,93.015
4802,98.503,93.03
4803,98.722,93.216
4804,98.618,93.395
4805,98.925,92.82
4806,98.59,93.006
4807,98.504,93.672
4808,99.014,93.499
4809,99.226,93.36
4810,99.728,92.938
4811,100.502,92.351
4812,99.758,92.606
4813,99.872,93.104
4814,99.838,92.595
4815,100.361,92.658
4816,100.609,92.818
4817,100.029,92.469
4818,99.965,92.339
4819,99.814,92.015
4820,99.046,92.483
4821,98.869,91.65
4822,98.808,91.602
4823,98.83,92.008
4824,98.615,92.314
4825,98.515,92.363
4826,97.601,92.755
4827,97.5,93.498
4828,98.187,93.388
4829,98.281,92.877
4830,98.01,93.526
4831,97.569,93.33
4832,97.471,92.724
4833,97.731,93.347
4834,97.844,93.298
4835,98.041,93.81
4836,98.015,94.401
4837,97.965,94.324
4838,98.111,94.764
4839,97.987,94.401
4840,98.082,94.087
4841,97.575,94.727
4842,97.924,94.621
4843,97.849,94.764
4844,98.389,94.212
4845,98.763,94.285
4846,99.348,93.882
4847,99.265,94.053
4848,99.497,93.613
4849,100.223,93.818
4850,100.027,93.738
4851,100.322,93.685
4852,100.332,93.919
4853,100.266,93.261
4854,100.192,93.017
4855,100.572,91.821
4856,101.228,91.197
4857,101.376,91.22
4858,100.657,90.978
4859,99.045,90.891
4860,98.824,91.238
4861,98.154,90.981
4862,97.707,90.654
4863,97.661,90.718
4864,97.398,90.578
4865,97.583,90.724
4866,97.836,89.541
4867,98.281,89.603
4868,98.822,89.222
4869,98.782,88.776
4870,98.979,88.894
4871,98.847,89.361
4872,98.501,88.616
4873,99.079,88.906
4874,98.528,88.372
4875,98.678,88.537
4876,99.185,89.125
4877,99.574,89.06
4878,100.002,88.655
4879,99.751,88.576
4880,99.802,89.277
4881,99.432,89.278
4882,98.969,89.619
4883,99.232,89.886
4884,99.331,90.573
4885,98.601,91.074
4886,98.709,91.692
4887,99.465,90.921
4888,99.809,90.136
4889,99.918,90.272
4890,100.131,90.992
4891,99.992,91.1
4892,99.425,90.741
4893,99.106,90.034
4894,99.45,90.455
4895,99.067,90.905
4896,99.269,91.536
4897,98.911,91.234
4898,99.582,89.881
4899,100.214,90.261
4900,100.402,90.437
4901,100.185,90.74
4902,100.113,90.233
4903,100.266,90.797
4904,100.459,91.264
4905,99.739,91.231
4906,98.884,90.917
4907,98.874,90.698
4908,98.532,90.655
4909,98.419,90.756
4910,97.674,91.152
4911,98.112,91.231
4912,98.214,90.932
4913,98.189,90.875
4914,98.147,90.883
4915,98.498,90.525
4916,98.036,90.609
4917,97.069,90.565
4918,96.987,90.476
4919,97.539,90.779
4920,97.841,91.507
4921,98.272,92.035
4922,98.341,92.586
4923,98.004,92.181
4924,97.761,91.556
4925,97.593,91.63
4926,97.32,91.519
4927,97.273,90.934
4928,97.927,91.034
4929,98.201,90.589
4930,97.626,90.778
4931,97.954,91.327
4932,97.751,92.08
4933,97.662,92.076
4934,97.723,91.562
4935,97.519,91.261
4936,97.455,91.054
4937,97.822,90.851
4938,97.173,90.854
4939,97.238,91.042
4940,97.295,91.124
4941,95.396,91.404
4942,95.438,91.253
4943,94.562,91.509
4944,95.025,92.204
4945,94.584,91.852
4946,94.059,92.005
4947,94.14,92.548
4948,94.211,92.46
4949,94.472,92.937
4950,94.563,93.194
4951,94.817,93.441
4952,95.578,93.589
4953,95.768,93.679
4954,95.999,94.033
4955,96.657,94.163
4956,96.185,94.539
4957,96.638,94.879
4958,96.293,95.577
4959,96.909,95.911
4960,97.149,96.12
4961,96.665,96.16
4962,96.623,96.118
4963,96.946,95.891
4964,97.387,96.379
4965,97.816,96.741
4966,97.278,96.462
4967,97.627,96.362
4968,97.589,96.149
4969,97.047,95.74
4970,97.07,95.791
4971,97.728,95.908
4972,97.87,95.39
4973,97.765,94.778
4974,97.733,94.867
4975,97.296,94.726
4976,97.566,94.607
4977,97.788,94.422
4978,97.577,94.364
4979,96.911,94.237
4980,97.564,94.203
4981,98.465,93.924
4982,98.938,93.848
4983,99.358,94.162
4984,98.946,94.375
4985,99.383,94.339
4986,98.739,93.861
4987,98.83,93.912
4988,98.772,93.405
4989,98.137,93.942
4990,98.332,93.544
4991,98.525,93.882
4992,98.701,93.475
4993,99.12,93.477
4994,99.488,93.309
4995,99.491,93.336
4996,99.264,93.208
4997,99.792,93.096
4998,99.821,93.094
4999,98.556,92.197
5000,97.577,92.523
5001,97.466,92.554
5002,97.496,93.202
5003,97.991,94.105
5004,98.398,93.754
5005,98.101,93.881
5006,97.821,94.161
5007,97.764,94.046
5008,97.903,93.879
5009,97.516,93.789
5010,98.382,94.202
5011,97.554,94.412
5012,97.721,93.407
5013,97.855,93.084
5014,97.638,92.97
5015,97.518,93.069
5016,97.567,93.043
5017,97.75,92.613
5018,97.604,92.55
5019,97.866,92.915
5020,97.557,93.28
5021,96.756,92.913
5022,97.103,93.22
5023,96.584,93.786
5024,96.8,93.986
5025,96.3,93.884
5026,95.993,94.294
5027,95.943,94.034
5028,95.955,94.334
5029,94.844,95.005
5030,95.322,94.13
5031,95.06,94.979
5032,95.177,94.995
5033,95.343,95.284
5034,96.04,93.669
5035,96.047,93.767
5036,95.946,93.707
5037,95.03,93.51
5038,95.3,93.941
5039,95.972,93.5
5040,96.107,93.219
5041,95.727,92.947
5042,95.845,93.258
5043,94.929,92.665
5044,95.198,92.49
5045,94.402,92.567
5046,94.193,93.099
5047,94.045,92.876
5048,94.067,93.313
5049,94.311,93.563
5050,94.781,93.807
5051,94.193,92.799
5052,94.491,92.913
5053,94.599,93.203
5054,95.335,93.231
5055,95.18,93.673
5056,95.362,93.552
5057,95.327,93.335
5058,96.12,93.269
5059,96.071,92.701
5060,95.826,92.236
5061,95.653,92.51
5062,94.795,93.059
5063,94.111,93.097
5064,94.443,92.868
5065,94.575,92.975
5066,94.204,93.109
5067,93.737,92.481
5068,93.752,92.604
5069,93.546,91.328
5070,93.724,92.165
5071,94.428,92.377
5072,94.462,92.878
5073,94.513,93.482
5074,93.918,94.016
5075,94.281,94.344
5076,93.771,94.057
5077,94.222,93.253
5078,93.883,93.25
5079,93.542,93.321
5080,94.223,93.307
5081,94.358,91.661
5082,94.505,91.988
5083,94.009,92.449
5084,93.067,92.268
5085,93.087,92.263
5086,93.285,91.72
5087,94.005,91.129
5088,94.411,91.351
5089,94.347,92.043
5090,94.431,92.321
5091,94.92,92.669
5092,95.325,93.001
5093,95.804,93.522
5094,96.395,93.17
5095,97.144,93.051
5096,97.414,93.187
5097,97.03,92.755
5098,97.725,93.371
5099,97.682,93.8
5100,97.534,93.995
5101,96.599,94.114
5102,96.691,94.109
5103,97.118,94.599
5104,96.928,94.213
5105,97.184,94.159
5106,96.985,94.075
5107,96.677,94.767
5108,97.141,94.168
5109,97.678,93.177
5110,97.697,93.015
5111,97.912,92.116
5112,97.54,92.193
5113,97.871,92.307
5114,97.703,91.562
5115,97.804,91.454
5116,98.485,91.863
5117,98.296,91.814
5118,98.536,91.837
5119,98.527,92.01
5120,97.879,92.199
5121,97.734,92.117
5122,97.683,92.231
5123,96.676,92.337
5124,97.057,92.733
5125,97.256,92.185
5126,97.704,91.18
5127,97.592,91.117
5128,97.628,90.836
5129,97.632,90.753
5130,97.334,89.478
5131,98.14,89.734
5132,98.261,89.251
5133,98.249,88.437
5134,98.064,89.093
5135,98.166,88.965
5136,98.341,88.702
5137,97.882,88.779
5138,97.067,88.794
5139,97.061,88.954
5140,96.873,88.728
5141,96.831,89.663
5142,96.614,89.434
5143,96.881,89.611
5144,97.545,89.696
5145,97.099,88.96
5146,96.944,88.656
5147,96.805,88.828
5148,96.56,89.252
5149,96.33,89.579
5150,96.256,89.929
5151,96.387,90.201
5152,96.162,90.457
5153,96.269,90.408
5154,96.698,90.136
5155,95.855,90.7
5156,94.903,90.412
5157,94.775,90.813
5158,95.05,90.306
5159,94.36,90.088
5160,94.159,90.203
5161,94.766,90.112
5162,94.589,90.478
5163,94.697,91.027
5164,94.614,91.166
5165,94.141,91.109
5166,94.147,91.587
5167,93.565,91.917
5168,93.001,92.075
5169,92.909,92.255
5170,93.228,92.503
5171,93.745,92.78
5172,93.408,93.089
5173,93.989,92.951
5174,94.532,93.161
5175,94.429,93.093
5176,94.979,93.257
5177,95.071,93.845
5178,95.729,93.937
5179,96.062,93.551
5180,95.519,93.128
5181,95.279,93.428
5182,95.129,93.351
5183,95.408,93.303
5184,95.286,93.492
5185,95.675,93.976
5186,96.086,94.067
5187,96.165,93.419
5188,96.367,93.792
5189,96.351,93.552
5190,96.535,92.886
5191,97.031,92.942
5192,97.186,93.728
5193,96.945,93.452
5194,97.164,93.463
5195,97.894,93.664
5196,97.58,94.636
5197,98.189,94.696
5198,98.472,95.079
5199,98.295,94.648
5200,98.582,95.134
5201,99.135,95.276
5202,99.494,95.336
5203,99.694,95.603
5204,99.111,95.254
5205,98.176,95.898
5206,97.893,95.809
5207,97.525,95.84
5208,98.032,95.468
5209,97.913,95.419
5210,97.586,95.753
5211,97.456,95.17
5212,97.812,95.446
5213,98.257,96.057
5214,98.96,96.101
5215,98.671,96.861
5216,98.067,97.639
5217,98.906,97.203
5218,99.45,97.335
5219,99.857,97.506
5220,99.073,97.474
5221,99.82,98.061
5222,98.646,97.694
5223,99.173,97.927
5224,98.698,98.117
5225,98.903,97.73
5226,98.556,98.051
5227,98.712,96.917
5228,99.135,96.86
5229,99.109,96.954
5230,98.725,96.804
5231,97.974,97.28
5232,98.296,96.65
5233,98.235,96.217
5234,98.496,95.117
5235,98.422,95.376
5236,98.089,95.12
5237,98.19,94.837
5238,98.12,95.504
5239,98.166,96.119
5240,97.474,96.296
5241,97.366,96.002
5242,97.203,96.403
5243,97.015,96.862
5244,97.435,96.906
5245,96.844,97.421
5246,97.512,97.577
5247,97.125,97.779
5248,96.897,97.875
5249,97.0,98.094
5250,96.771,98.34
5251,96.808,98.232
5252,96.912,98.404
5253,97.268,98.368
5254,96.867,98.047
5255,96.776,98.497
5256,96.802,98.138
5257,96.529,98.048
5258,96.8,98.129
5259,97.031,98.852
5260,96.545,98.611
5261,95.833,97.946
5262,96.16,98.193
5263,96.462,98.532
5264,96.451,98.126
5265,96.355,98.176
5266,97.097,98.388
5267,97.289,98.161
